asteroid_number,H_mag,status,family1,dv_fam1,near1,family2,dv_fam2,near2,rescod
16522,12.66,3,375,0.0,0,0,0.0,0,0
16523,13.1,3,15,0.0,0,0,0.0,0,0
16524,14.52,3,135,0.0,0,0,0.0,0,0
16525,13.48,3,135,0.0,0,0,0.0,0,4-2-1
16533,13.66,3,15,0.0,0,0,0.0,0,0
16535,12.9,3,15,0.0,0,0,0.0,0,0
16537,13.14,3,93,0.0,0,0,0.0,0,3-1-1
16539,13.27,3,15,0.0,0,0,0.0,0,0
16540,13.35,3,15,0.0,0,0,0.0,0,0
16541,12.75,3,158,0.0,0,0,0.0,0,2+1-1
16544,13.72,1,16286,0.0,0,0,0.0,0,0
16549,12.86,3,668,0.0,0,0,0.0,0,0
16550,13.87,3,668,0.0,0,0,0.0,0,0
16554,13.59,3,5,0.0,0,0,0.0,0,0
16555,12.88,3,170,0.0,0,0,0.0,0,0
16559,12.64,3,15,0.0,0,0,0.0,0,0
16564,13.22,3,221,0.0,0,0,0.0,0,0
16568,13.2,3,24,0.0,0,0,0.0,0,0
16569,13.34,3,10,0.0,0,0,0.0,0,3+3-2
16570,15.65,1,135,0.0,0,0,0.0,0,0
16573,13.13,3,221,0.0,0,0,0.0,0,0
16575,13.27,3,24,0.0,0,0,0.0,0,0
16576,13.45,3,24,0.0,0,0,0.0,0,0
16579,12.8,3,15,0.0,0,0,0.0,0,0
16580,14.12,3,4,0.0,0,0,0.0,0,0
16581,14.18,1,135,0.0,0,0,0.0,0,0
16584,14.21,3,135,0.0,0,0,0.0,0,0
16585,14.27,3,434,0.0,0,0,0.0,0,0
16586,15.89,3,5,0.0,0,0,0.0,0,0
16589,14.19,3,434,0.0,0,0,0.0,0,0
16590,13.63,3,15,0.0,0,0,0.0,0,0
16592,11.96,3,15,0.0,0,0,0.0,0,0
16595,13.21,3,15,0.0,0,0,0.0,0,0
16596,14.42,3,135,0.0,0,0,0.0,0,0
16601,13.71,3,4,0.0,0,0,0.0,0,6+1-2
16604,13.41,3,221,0.0,0,0,0.0,0,0
16607,13.43,3,10,0.0,0,0,0.0,0,0
16612,15.04,2,2076,24.96,12056,0,0.0,0,0
16615,13.98,3,24,0.0,0,0,0.0,0,0
16616,13.6,3,158,0.0,0,0,0.0,0,0
16620,13.89,3,24,0.0,0,0,0.0,0,0
16621,13.76,3,93,0.0,0,0,0.0,0,0
16622,12.88,3,10,0.0,0,0,0.0,0,6+1-3
16623,13.04,3,10,0.0,0,0,0.0,0,0
16626,13.47,3,158,0.0,0,0,0.0,0,2+1-1
16628,12.13,3,221,0.0,0,0,0.0,0,0
16630,12.71,3,221,0.0,0,0,0.0,0,3-2-1
16635,14.01,2,25,124.47,3398,0,0.0,0,0
16642,14.83,3,135,0.0,0,0,0.0,0,0
16644,13.9,3,4,0.0,0,0,0.0,0,5-4-1
16646,13.67,3,4,0.0,0,0,0.0,0,0
16649,14.19,3,4,0.0,0,0,0.0,0,0
16653,14.09,1,4,0.0,0,0,0.0,0,0
16659,13.82,3,25,0.0,0,0,0.0,0,0
16660,13.88,3,4,0.0,0,0,0.0,0,0
16663,12.71,3,221,0.0,0,0,0.0,0,0
16666,12.57,3,25,0.0,0,0,0.0,0,0
16670,14.57,3,135,0.0,0,0,0.0,0,0
16676,14.44,3,5,0.0,0,0,0.0,0,0
16678,13.86,3,15,0.0,0,0,0.0,0,0
16679,12.98,3,93,0.0,0,0,0.0,0,0
16686,12.46,3,221,0.0,0,0,0.0,0,0
16687,15.93,1,20,0.0,0,0,0.0,0,0
16688,13.32,3,24,0.0,0,0,0.0,0,0
16693,13.35,3,15,0.0,0,0,0.0,0,0
16696,14.43,3,135,0.0,0,0,0.0,0,0
16702,15.15,2,135,37.8,15263,0,0.0,0,0
16704,13.29,3,25,0.0,0,0,0.0,0,0
16706,14.43,2,158,28.12,8933,0,0.0,0,0
16708,12.82,3,31,0.0,0,0,0.0,0,0
16712,12.44,3,31,0.0,0,0,0.0,0,0
16713,12.78,3,1298,0.0,0,0,0.0,0,0
16714,13.26,3,158,0.0,0,0,0.0,0,0
16715,14.11,2,3330,22.58,3556,0,0.0,0,0
16716,14.68,2,24,55.13,4301,0,0.0,0,0
16719,13.1,3,24,0.0,0,0,0.0,0,0
16723,13.78,3,24,0.0,0,0,0.0,0,0
16725,13.09,3,480,0.0,0,0,0.0,0,0
16737,14.16,3,4,0.0,0,0,0.0,0,0
16742,15.27,1,163,0.0,0,0,0.0,0,0
16743,14.38,3,135,0.0,0,0,0.0,0,0
16748,13.54,3,158,0.0,0,0,0.0,0,0
16753,14.66,3,4,0.0,0,0,0.0,0,0
16759,15.38,2,808,84.73,2427,0,0.0,0,0
16760,15.01,3,5,0.0,0,0,0.0,0,0
16764,13.77,3,158,0.0,0,0,0.0,0,0
16766,12.95,3,93,0.0,0,0,0.0,0,0
16767,14.35,3,5,0.0,0,0,0.0,0,0
16769,13.58,3,170,0.0,0,0,0.0,0,0
16770,13.66,3,110,0.0,0,0,0.0,0,0
16771,13.02,3,145,0.0,0,0,0.0,0,0
16773,12.55,3,15,0.0,0,0,0.0,0,0
16775,13.38,3,158,0.0,0,0,0.0,0,0
16778,13.37,3,221,0.0,0,0,0.0,0,0
16779,13.12,3,15,0.0,0,0,0.0,0,0
16780,13.63,3,158,0.0,0,0,0.0,0,0
16781,13.04,3,24,0.0,0,0,0.0,0,0
16783,13.89,3,15,0.0,0,0,0.0,0,0
16788,12.68,3,24,0.0,0,0,0.0,0,0
16793,12.5,3,221,0.0,0,0,0.0,0,0
16794,13.3,3,1303,0.0,0,0,0.0,0,0
16812,14.36,1,20,0.0,0,0,0.0,0,0
16818,13.34,3,170,0.0,0,0,0.0,0,0
16819,12.74,3,15,0.0,0,0,0.0,0,0
16821,14.13,3,2076,0.0,0,0,0.0,0,0
16832,14.87,3,2076,0.0,0,0,0.0,0,0
16833,12.84,3,15,0.0,0,0,0.0,0,0
16836,14.6,3,135,0.0,0,0,0.0,0,0
16839,13.15,3,158,0.0,0,0,0.0,0,0
16844,13.43,3,1726,0.0,0,0,0.0,0,0
16845,13.25,3,158,0.0,0,0,0.0,0,0
16846,14.01,1,569,0.0,0,0,0.0,0,0
16849,14.39,3,135,0.0,0,0,0.0,0,0
16850,14.31,3,4,0.0,0,0,0.0,0,0
16853,13.03,3,24,0.0,0,0,0.0,0,0
16855,13.36,3,170,0.0,0,0,0.0,0,0
16858,13.69,3,5,0.0,0,0,0.0,0,0
16867,13.93,1,4,0.0,0,0,0.0,0,4-2-1
16875,13.98,3,15,0.0,0,0,0.0,0,0
16876,13.22,3,490,0.0,0,0,0.0,0,3+3-2
16878,12.78,3,145,0.0,0,0,0.0,0,0
16880,13.96,3,135,0.0,0,0,0.0,0,0
16881,14.02,3,170,0.0,0,0,0.0,0,0
16882,13.29,3,11097,0.0,0,0,0.0,0,2/1J
16884,13.71,3,847,0.0,0,0,0.0,0,0
16887,13.64,3,221,0.0,0,0,0.0,0,0
16888,13.88,3,15,0.0,0,0,0.0,0,0
16890,12.81,3,170,0.0,0,0,0.0,0,0
16892,12.93,3,24,0.0,0,0,0.0,0,0
16893,12.47,3,221,0.0,0,0,0.0,0,0
16894,13.0,3,221,0.0,0,0,0.0,0,0
16895,12.41,3,221,0.0,0,0,0.0,0,0
16896,12.99,3,25,0.0,0,0,0.0,0,0
16897,13.07,3,283,0.0,0,0,0.0,0,0
16899,13.55,3,93,0.0,0,0,0.0,0,0
16901,14.08,3,170,0.0,0,0,0.0,0,0
16906,14.52,2,221,31.61,16894,0,0.0,0,0
16907,12.56,1,221,0.0,0,0,0.0,0,0
16909,12.91,3,158,0.0,0,0,0.0,0,0
16911,13.54,3,221,0.0,0,0,0.0,0,0
16914,13.26,3,221,0.0,0,0,0.0,0,0
16917,13.16,3,158,0.0,0,0,0.0,0,0
16920,13.56,3,110,0.0,0,0,0.0,0,0
16922,12.96,3,10,0.0,0,0,0.0,0,0
16923,13.16,3,24,0.0,0,0,0.0,0,0
16924,11.99,3,221,0.0,0,0,0.0,0,0
16926,13.1,3,158,0.0,0,0,0.0,0,0
16931,13.05,3,5651,0.0,0,0,0.0,0,0
16933,13.12,3,221,0.0,0,0,0.0,0,0
16935,12.38,3,221,0.0,0,0,0.0,0,0
16936,12.12,3,221,0.0,0,0,0.0,0,0
16937,12.38,3,221,0.0,0,0,0.0,0,0
16938,13.45,3,93,0.0,0,0,0.0,0,0
16940,12.76,3,15,0.0,0,0,0.0,0,0
16943,12.38,3,15,0.0,0,0,0.0,0,0
16945,12.94,3,24,0.0,0,0,0.0,0,0
16946,13.88,3,4,0.0,0,0,0.0,0,0
16949,13.29,3,221,0.0,0,0,0.0,0,0
16951,12.56,3,221,0.0,0,0,0.0,0,0
16954,13.31,3,15,0.0,0,0,0.0,0,0
16962,13.92,1,4,0.0,0,0,0.0,0,0
16963,12.73,3,221,0.0,0,0,0.0,0,0
16969,13.71,3,24,0.0,0,0,0.0,0,0
16971,12.61,3,15,0.0,0,0,0.0,0,0
16976,13.71,3,135,0.0,0,0,0.0,0,0
16978,13.85,3,25,0.0,0,0,0.0,0,0
16983,14.44,3,20,0.0,0,0,0.0,0,0
16990,13.99,3,298,0.0,0,0,0.0,0,0
17002,14.93,3,135,0.0,0,0,0.0,0,0
17003,13.34,3,170,0.0,0,0,0.0,0,0
17005,12.97,3,93,0.0,0,0,0.0,0,0
17006,13.16,3,15,0.0,0,0,0.0,0,0
17008,13.3,3,179,0.0,0,0,0.0,0,0
17011,12.52,3,221,0.0,0,0,0.0,0,0
17012,12.97,3,15,0.0,0,0,0.0,0,0
17014,13.78,3,847,0.0,0,0,0.0,0,0
17016,13.01,3,15,0.0,0,0,0.0,0,0
17019,12.75,3,15,0.0,0,0,0.0,0,0
17020,13.31,3,93,0.0,0,0,0.0,0,0
17023,14.7,3,135,0.0,0,0,0.0,0,0
17025,13.86,3,1658,0.0,0,0,0.0,0,0
17029,13.32,3,158,0.0,0,0,0.0,0,7-5-2
17035,13.33,3,4,0.0,0,0,0.0,0,0
17047,13.52,3,221,0.0,0,0,0.0,0,0
17051,13.9,1,4,0.0,0,0,0.0,0,0
17053,13.35,3,158,0.0,0,0,0.0,0,0
17054,12.96,3,158,0.0,0,0,0.0,0,0
17055,13.96,3,170,0.0,0,0,0.0,0,0
17058,13.72,3,170,0.0,0,0,0.0,0,0
17060,13.37,3,15,0.0,0,0,0.0,0,0
17064,13.68,3,4,0.0,0,0,0.0,0,0
17067,12.96,3,221,0.0,0,0,0.0,0,0
17075,13.94,3,2076,0.0,0,0,0.0,0,0
17076,14.63,3,4,0.0,0,0,0.0,0,0
17079,14.13,3,4,0.0,0,0,0.0,0,0
17080,13.15,3,221,0.0,0,0,0.0,0,0
17082,13.1,3,158,0.0,0,0,0.0,0,0
17083,14.6,3,434,0.0,0,0,0.0,0,0
17084,13.34,3,221,0.0,0,0,0.0,0,0
17087,13.17,3,10,0.0,0,0,0.0,0,0
17090,14.44,3,135,0.0,0,0,0.0,0,0
17092,14.4,3,4,0.0,0,0,0.0,0,0
17096,13.41,3,158,0.0,0,0,0.0,0,0
17097,14.04,2,24,60.34,2978,0,0.0,0,0
17103,13.81,3,158,0.0,0,0,0.0,0,0
17104,13.78,3,24,0.0,0,0,0.0,0,0
17105,12.97,3,170,0.0,0,0,0.0,0,0
17106,13.67,3,847,0.0,0,0,0.0,0,0
17107,13.15,3,158,0.0,0,0,0.0,0,0
17108,14.11,2,158,32.82,1497,0,0.0,0,0
17109,12.59,3,93,0.0,0,0,0.0,0,0
17110,12.86,3,221,0.0,0,0,0.0,0,0
17111,12.23,3,221,0.0,0,0,0.0,0,0
17112,12.86,3,93,0.0,0,0,0.0,0,0
17113,13.38,3,24,0.0,0,0,0.0,0,0
17114,13.07,3,1298,0.0,0,0,0.0,0,0
17115,13.99,3,158,0.0,0,0,0.0,0,0
17116,13.16,3,158,0.0,0,0,0.0,0,0
17120,13.18,3,158,0.0,0,0,0.0,0,2+1-1
17122,13.08,3,158,0.0,0,0,0.0,0,0
17123,13.1,3,221,0.0,0,0,0.0,0,0
17125,13.9,3,110,0.0,0,0,0.0,0,0
17127,13.41,3,15,0.0,0,0,0.0,0,0
17131,13.85,3,221,0.0,0,0,0.0,0,0
17133,12.7,3,15,0.0,0,0,0.0,0,0
17135,12.67,3,221,0.0,0,0,0.0,0,0
17137,12.54,3,375,0.0,0,0,0.0,0,0
17139,14.27,3,4,0.0,0,0,0.0,0,0
17141,13.23,3,170,0.0,0,0,0.0,0,0
17143,13.51,3,221,0.0,0,0,0.0,0,0
17147,13.53,3,158,0.0,0,0,0.0,0,0
17149,13.75,1,847,0.0,0,0,0.0,0,5-6-1
17150,13.18,3,24,0.0,0,0,0.0,0,0
17151,13.62,3,158,0.0,0,0,0.0,0,0
17154,12.26,3,221,0.0,0,0,0.0,0,3+4-2
17157,12.62,3,170,0.0,0,0,0.0,0,0
17158,12.83,3,221,0.0,0,0,0.0,0,0
17159,13.0,3,179,0.0,0,0,0.0,0,5-1-2
17162,13.33,3,4,0.0,0,0,0.0,0,0
17163,13.76,3,158,0.0,0,0,0.0,0,6-3-2
17165,13.21,3,1298,0.0,0,0,0.0,0,5-2-2
17167,13.59,3,135,0.0,0,0,0.0,0,0
17173,14.35,3,20,0.0,0,0,0.0,0,0
17179,12.93,3,221,0.0,0,0,0.0,0,0
17180,13.36,3,15,0.0,0,0,0.0,0,0
17184,12.46,3,221,0.0,0,0,0.0,0,0
17186,15.04,2,135,52.61,13630,0,0.0,0,0
17194,12.63,3,170,0.0,0,0,0.0,0,0
17195,13.71,3,10,0.0,0,0,0.0,0,0
17199,13.16,3,221,0.0,0,0,0.0,0,0
17202,13.09,3,93,0.0,0,0,0.0,0,0
17207,12.9,3,15,0.0,0,0,0.0,0,0
17209,12.87,3,15,0.0,0,0,0.0,0,0
17212,12.31,3,6124,0.0,0,0,0.0,0,3/2J
17219,12.71,3,15,0.0,0,0,0.0,0,0
17223,12.99,3,170,0.0,0,0,0.0,0,0
17225,13.87,3,4,0.0,0,0,0.0,0,0
17227,14.22,3,1726,0.0,0,0,0.0,0,0
17228,13.55,3,24,0.0,0,0,0.0,0,0
17230,12.3,3,3330,0.0,0,0,0.0,0,0
17231,13.65,3,24,0.0,0,0,0.0,0,0
17234,14.5,3,5,0.0,0,0,0.0,0,0
17238,13.53,3,24,0.0,0,0,0.0,0,0
17239,12.51,3,221,0.0,0,0,0.0,0,0
17241,13.53,3,15,0.0,0,0,0.0,0,0
17244,13.16,3,221,0.0,0,0,0.0,0,0
17246,13.68,3,158,0.0,0,0,0.0,0,0
17257,13.45,3,15,0.0,0,0,0.0,0,0
17259,14.74,3,434,0.0,0,0,0.0,0,0
17263,13.71,3,480,0.0,0,0,0.0,0,0
17266,13.22,3,668,0.0,0,0,0.0,0,0
17268,13.4,3,847,0.0,0,0,0.0,0,0
17269,13.77,3,3827,0.0,0,0,0.0,0,0
17271,12.45,3,480,0.0,0,0,0.0,0,0
17275,13.14,3,15,0.0,0,0,0.0,0,0
17278,13.8,3,4,0.0,0,0,0.0,0,5+3-2
17279,12.83,3,15,0.0,0,0,0.0,0,0
17281,13.83,3,808,0.0,0,0,0.0,0,0
17284,12.85,3,145,0.0,0,0,0.0,0,0
17286,14.33,3,4,0.0,0,0,0.0,0,0
17291,13.78,3,24,0.0,0,0,0.0,0,0
17292,14.24,3,847,0.0,0,0,0.0,0,0
17309,13.68,3,158,0.0,0,0,0.0,0,0
17315,13.22,3,221,0.0,0,0,0.0,0,0
17316,13.68,3,10,0.0,0,0,0.0,0,0
17322,13.22,3,15,0.0,0,0,0.0,0,0
17323,13.65,3,221,0.0,0,0,0.0,0,0
17327,13.9,1,12739,0.0,0,0,0.0,0,0
17329,14.12,2,24,37.96,9132,0,0.0,0,0
17333,13.91,3,110,0.0,0,0,0.0,0,0
17337,13.61,3,10,0.0,0,0,0.0,0,0
17340,13.98,3,221,0.0,0,0,0.0,0,0
17344,13.77,3,93,0.0,0,0,0.0,0,0
17349,12.8,3,10,0.0,0,0,0.0,0,0
17358,13.86,3,4,0.0,0,0,0.0,0,0
17366,13.34,3,158,0.0,0,0,0.0,0,0
17367,14.39,3,15,0.0,0,0,0.0,0,0
17369,13.69,3,158,0.0,0,0,0.0,0,0
17372,13.97,3,170,0.0,0,0,0.0,0,0
17378,13.71,3,221,0.0,0,0,0.0,0,0
17382,13.07,3,15,0.0,0,0,0.0,0,0
17387,14.31,3,1658,0.0,0,0,0.0,0,0
17388,14.19,3,15,0.0,0,0,0.0,0,0
17389,13.14,3,24,0.0,0,0,0.0,0,0
17392,14.9,1,17392,0.0,0,0,0.0,0,0
17395,14.1,3,15,0.0,0,0,0.0,0,0
17401,14.37,3,135,0.0,0,0,0.0,0,0
17403,13.07,3,5,0.0,0,0,0.0,0,0
17409,14.3,3,4,0.0,0,0,0.0,0,0
17410,13.71,3,4,0.0,0,0,0.0,0,0
17413,13.53,3,3460,0.0,0,0,0.0,0,0
17425,13.67,3,145,0.0,0,0,0.0,0,0
17426,13.14,3,15,0.0,0,0,0.0,0,0
17430,12.21,3,293,0.0,0,0,0.0,0,0
17431,13.85,3,4,0.0,0,0,0.0,0,0
17432,12.68,3,221,0.0,0,0,0.0,0,0
17433,13.0,3,221,0.0,0,0,0.0,0,1+3-1
17434,13.94,3,10,0.0,0,0,0.0,0,0
17439,13.8,3,490,0.0,0,0,0.0,0,0
17441,14.43,3,135,0.0,0,0,0.0,0,0
17443,12.98,3,1118,0.0,0,0,0.0,0,0
17446,13.42,3,4,0.0,0,0,0.0,0,0
17449,13.46,3,668,0.0,0,0,0.0,0,0
17450,13.19,3,221,0.0,0,0,0.0,0,0
17455,13.92,3,158,0.0,0,0,0.0,0,0
17456,13.55,3,158,0.0,0,0,0.0,0,0
17467,13.32,3,221,0.0,0,0,0.0,0,0
17470,12.99,3,10,0.0,0,0,0.0,0,0
17471,14.17,3,135,0.0,0,0,0.0,0,0
17473,14.18,1,20,0.0,0,0,0.0,0,0
17474,14.52,3,135,0.0,0,0,0.0,0,0
17478,13.43,3,15,0.0,0,0,0.0,0,0
17480,13.66,3,93,0.0,0,0,0.0,0,0
17481,13.76,3,808,0.0,0,0,0.0,0,0
17487,13.14,3,15,0.0,0,0,0.0,0,0
17488,13.96,3,808,0.0,0,0,0.0,0,0
17501,13.79,3,298,0.0,0,0,0.0,0,0
17516,14.19,3,5,0.0,0,0,0.0,0,0
17517,13.76,3,15,0.0,0,0,0.0,0,0
17519,12.61,3,15,0.0,0,0,0.0,0,0
17522,13.67,3,847,0.0,0,0,0.0,0,0
17523,13.99,3,158,0.0,0,0,0.0,0,0
17524,14.23,2,24,46.04,13820,0,0.0,0,0
17525,13.8,3,158,0.0,0,0,0.0,0,0
17526,14.24,2,24,33.31,3128,0,0.0,0,0
17528,13.98,3,221,0.0,0,0,0.0,0,0
17530,12.59,3,1040,0.0,0,0,0.0,0,0
17532,14.41,2,221,56.52,11604,0,0.0,0,0
17533,13.89,3,24,0.0,0,0,0.0,0,0
17537,13.06,3,158,0.0,0,0,0.0,0,0
17547,16.14,1,135,0.0,0,0,0.0,0,0
17550,14.96,3,135,0.0,0,0,0.0,0,0
17554,13.77,3,25,0.0,0,0,0.0,0,0
17557,14.72,3,135,0.0,0,0,0.0,0,0
17562,13.78,3,4,0.0,0,0,0.0,0,0
17565,13.27,3,170,0.0,0,0,0.0,0,2+2-1
17566,14.65,3,5,0.0,0,0,0.0,0,5+2-2
17567,12.57,3,668,0.0,0,0,0.0,0,0
17570,13.85,3,25,0.0,0,0,0.0,0,0
17571,13.07,3,10,0.0,0,0,0.0,0,0
17572,13.65,3,158,0.0,0,0,0.0,0,4-4-1
17573,13.34,3,24,0.0,0,0,0.0,0,0
17576,13.57,3,221,0.0,0,0,0.0,0,0
17579,15.2,2,4,54.6,3494,0,0.0,0,0
17580,13.39,3,480,0.0,0,0,0.0,0,0
17582,13.49,3,4,0.0,0,0,0.0,0,0
17585,14.77,3,135,0.0,0,0,0.0,0,0
17589,14.36,3,4,0.0,0,0,0.0,0,0
17591,12.28,3,1040,0.0,0,0,0.0,0,0
17604,13.39,3,221,0.0,0,0,0.0,0,0
17605,13.75,3,158,0.0,0,0,0.0,0,0
17607,13.88,3,158,0.0,0,0,0.0,0,0
17609,13.76,3,25,0.0,0,0,0.0,0,0
17610,12.53,3,221,0.0,0,0,0.0,0,0
17611,12.94,3,221,0.0,0,0,0.0,0,0
17616,13.92,3,10,0.0,0,0,0.0,0,0
17618,12.71,3,221,0.0,0,0,0.0,0,0
17619,12.25,3,221,0.0,0,0,0.0,0,0
17620,12.65,3,221,0.0,0,0,0.0,0,0
17627,12.88,3,24,0.0,0,0,0.0,0,0
17629,14.58,1,4,0.0,0,0,0.0,0,0
17633,13.49,3,25,0.0,0,0,0.0,0,0
17634,14.79,3,135,0.0,0,0,0.0,0,0
17637,14.09,3,4,0.0,0,0,0.0,0,0
17638,15.13,2,135,52.63,17585,0,0.0,0,0
17639,14.7,1,135,0.0,0,0,0.0,0,0
17642,13.74,3,15,0.0,0,0,0.0,0,0
17644,12.76,3,480,0.0,0,0,0.0,0,0
17647,14.08,3,5,0.0,0,0,0.0,0,0
17648,13.96,3,15,0.0,0,0,0.0,0,0
17651,13.36,3,4,0.0,0,0,0.0,0,7-2-2
17653,14.04,3,145,0.0,0,0,0.0,0,0
17654,14.01,3,847,0.0,0,0,0.0,0,0
17657,14.78,3,434,0.0,0,0,0.0,0,0
17667,13.17,3,221,0.0,0,0,0.0,0,0
17668,12.78,3,221,0.0,0,0,0.0,0,0
17669,13.1,3,24,0.0,0,0,0.0,0,0
17673,13.82,3,10,0.0,0,0,0.0,0,0
17675,13.97,3,847,0.0,0,0,0.0,0,0
17676,13.18,3,221,0.0,0,0,0.0,0,0
17680,13.35,3,24,0.0,0,0,0.0,0,0
17682,13.02,3,221,0.0,0,0,0.0,0,0
17686,12.21,3,221,0.0,0,0,0.0,0,0
17687,13.47,3,221,0.0,0,0,0.0,0,0
17688,13.57,3,668,0.0,0,0,0.0,0,0
17691,13.59,3,10,0.0,0,0,0.0,0,0
17692,13.25,3,10,0.0,0,0,0.0,0,0
17693,13.38,3,221,0.0,0,0,0.0,0,5-1-2
17694,13.41,3,158,0.0,0,0,0.0,0,0
17696,12.99,3,221,0.0,0,0,0.0,0,0
17697,13.23,3,221,0.0,0,0,0.0,0,0
17699,13.57,3,24,0.0,0,0,0.0,0,0
17701,12.44,3,490,0.0,0,0,0.0,0,0
17702,13.26,3,221,0.0,0,0,0.0,0,0
17710,15.05,2,4,33.08,10355,0,0.0,0,0
17717,14.17,3,2076,0.0,0,0,0.0,0,0
17718,14.8,3,135,0.0,0,0,0.0,0,0
17719,14.51,3,4,0.0,0,0,0.0,0,0
17725,12.98,3,15,0.0,0,0,0.0,0,0
17728,14.82,3,135,0.0,0,0,0.0,0,0
17742,13.25,3,24,0.0,0,0,0.0,0,0
17754,12.79,3,283,0.0,0,0,0.0,0,0
17758,14.07,3,847,0.0,0,0,0.0,0,0
17760,14.51,3,20,0.0,0,0,0.0,0,0
17761,14.29,3,847,0.0,0,0,0.0,0,4+3-2
17762,13.54,3,158,0.0,0,0,0.0,0,0
17764,13.92,3,5,0.0,0,0,0.0,0,0
17766,13.2,3,15,0.0,0,0,0.0,0,0
17768,13.2,3,179,0.0,0,0,0.0,0,0
17771,13.61,3,24,0.0,0,0,0.0,0,0
17772,13.27,3,158,0.0,0,0,0.0,0,0
17779,13.33,3,158,0.0,0,0,0.0,0,0
17780,12.75,3,221,0.0,0,0,0.0,0,0
17788,12.64,3,221,0.0,0,0,0.0,0,0
17792,13.77,3,194,0.0,0,0,0.0,0,0
17793,13.57,3,15,0.0,0,0,0.0,0,0
17794,14.17,2,158,24.41,4123,0,0.0,0,0
17795,14.36,3,135,0.0,0,0,0.0,0,0
17796,12.77,3,729,0.0,0,0,0.0,0,0
17799,13.77,3,3827,0.0,0,0,0.0,0,0
17800,12.28,3,221,0.0,0,0,0.0,0,0
17801,13.68,3,24,0.0,0,0,0.0,0,0
17804,12.83,3,221,0.0,0,0,0.0,0,0
17805,14.06,2,221,91.06,13925,0,0.0,0,0
17808,13.08,3,221,0.0,0,0,0.0,0,0
17810,13.94,3,15,0.0,0,0,0.0,0,0
17813,13.15,3,221,0.0,0,0,0.0,0,0
17814,11.92,3,221,0.0,0,0,0.0,0,0
17815,14.43,3,4,0.0,0,0,0.0,0,0
17817,12.44,3,221,0.0,0,0,0.0,0,0
17821,14.83,3,4,0.0,0,0,0.0,0,0
17822,13.41,3,10,0.0,0,0,0.0,0,0
17825,13.18,3,5651,0.0,0,0,0.0,0,0
17830,13.5,3,158,0.0,0,0,0.0,0,0
17832,13.63,3,158,0.0,0,0,0.0,0,0
17833,13.17,3,93,0.0,0,0,0.0,0,0
17834,12.63,3,221,0.0,0,0,0.0,0,0
17835,14.32,3,135,0.0,0,0,0.0,0,0
17836,13.96,3,15,0.0,0,0,0.0,0,0
17838,12.76,3,375,0.0,0,0,0.0,0,0
17840,12.37,3,1303,0.0,0,0,0.0,0,0
17843,13.29,3,24,0.0,0,0,0.0,0,0
17844,13.66,3,158,0.0,0,0,0.0,0,0
17846,12.86,3,15,0.0,0,0,0.0,0,0
17850,13.28,3,15,0.0,0,0,0.0,0,0
17851,13.56,3,135,0.0,0,0,0.0,0,0
17853,13.0,3,10,0.0,0,0,0.0,0,0
17854,12.41,3,221,0.0,0,0,0.0,0,0
17857,12.83,3,15,0.0,0,0,0.0,0,0
17859,12.28,3,221,0.0,0,0,0.0,0,0
17861,12.15,3,375,0.0,0,0,0.0,0,0
17862,12.84,3,221,0.0,0,0,0.0,0,0
17863,12.7,3,221,0.0,0,0,0.0,0,0
17864,12.42,3,221,0.0,0,0,0.0,0,0
17865,13.55,3,158,0.0,0,0,0.0,0,0
17875,14.13,3,2076,0.0,0,0,0.0,0,0
17877,13.77,3,4,0.0,0,0,0.0,0,0
17878,14.85,1,135,0.0,0,0,0.0,0,0
17880,13.2,3,221,0.0,0,0,0.0,0,0
17885,14.22,3,1658,0.0,0,0,0.0,0,0
17888,13.37,3,15,0.0,0,0,0.0,0,0
17893,14.44,3,1338,0.0,0,0,0.0,0,0
17894,13.54,3,110,0.0,0,0,0.0,0,0
17897,14.87,3,20,0.0,0,0,0.0,0,6+1-2
17904,14.56,3,1338,0.0,0,0,0.0,0,0
17905,15.19,2,135,53.35,13422,0,0.0,0,0
17920,14.79,3,4,0.0,0,0,0.0,0,0
17921,14.27,3,4,0.0,0,0,0.0,0,0
17923,13.77,3,4,0.0,0,0,0.0,0,0
17925,14.7,3,135,0.0,0,0,0.0,0,0
17928,13.54,3,4,0.0,0,0,0.0,0,0
17931,13.36,3,24,0.0,0,0,0.0,0,0
17943,14.73,3,4,0.0,0,0,0.0,0,0
17946,15.12,2,4,32.56,11781,0,0.0,0,0
17949,13.25,3,15,0.0,0,0,0.0,0,0
17959,14.06,3,3827,0.0,0,0,0.0,0,0
17960,14.04,3,135,0.0,0,0,0.0,0,0
17961,14.11,3,4,0.0,0,0,0.0,0,0
17972,14.16,3,110,0.0,0,0,0.0,0,0
17979,13.21,3,93,0.0,0,0,0.0,0,0
17980,13.82,3,158,0.0,0,0,0.0,0,0
17983,14.46,3,135,0.0,0,0,0.0,0,0
17987,13.84,3,221,0.0,0,0,0.0,0,0
17988,14.31,1,4,0.0,0,0,0.0,0,0
17989,12.68,3,668,0.0,0,0,0.0,0,0
17999,14.13,3,15,0.0,0,0,0.0,0,0
18000,13.34,3,15,0.0,0,0,0.0,0,0
18003,13.57,3,15,0.0,0,0,0.0,0,0
18006,13.26,3,221,0.0,0,0,0.0,0,0
18009,13.66,3,93,0.0,0,0,0.0,0,0
